1.	0
0.9979252094094851	1
0.9958547235749647	2
0.9937885335649715	3
0.9917266304665694	4
0.9896690053853143	5
0.9876156494452166	6
0.9855665537887025	7
0.9835217095765755	8
0.9814811079879789	9
0.9794447402203573	10
0.9774125974894188	11
0.9753846710290971	12
0.9733609520915134	13
0.9713414319469393	14
0.9693261018837586	15
0.9673149532084298	16
0.9653079772454485	17
0.9633051653373107	18
0.9613065088444744	19
0.9593119991453233	20
0.9573216276361285	21
0.9553353857310126	22
0.9533532648619121	23
0.9513752564785399	24
0.9494013520483495	25
0.9474315430564976	26
0.9454658210058069	27
0.9435041774167306	28
0.9415466038273149	29
0.9395930917931627	30
0.9376436328873975	31
0.9356982187006265	32
0.9337568408409049	33
0.9318194909336993	34
0.9298861606218517	35
0.9279568415655435	36
0.9260315254422594	37
0.9241102039467517	38
0.9221928687910041	39
0.9202795117041966	40
0.9183701244326691	41
0.9164646987398862	42
0.9145632264064016	43
0.9126656992298228	44
0.910772109024775	45
0.908882447622867	46
0.906996706872655	47
0.9051148786396076	48
0.9032369548060711	49
0.9013629272712341	50
0.8994927879510928	51
0.8976265287784159	52
0.8957641417027099	53
0.8939056186901845	54
0.8920509517237177	55
0.8902001328028215	56
0.8883531539436071	57
0.8865100071787507	58
0.8846706845574589	59
0.8828351781454348	60
0.8810034800248431	61
0.8791755822942766	62
0.8773514770687221	63
0.8755311564795255	64
0.8737146126743592	65
0.8719018378171871	66
0.8700928240882313	67
0.8682875636839386	68
0.866486048816946	69
0.8646882717160482	70
0.8628942246261632	71
0.8611038998082992	72
0.8593172895395212	73
0.8575343861129179	74
0.8557551818375678	75
0.853979669038507	76
0.8522078400566948	77
0.8504396872489821	78
0.8486752029880775	79
0.8469143796625146	80
0.845157209676619	81
0.8434036854504762	82
0.8416537994198979	83
0.8399075440363905	84
0.8381649117671213	85
0.8364258950948871	86
0.8346904865180812	87
0.8329586785506613	88
0.8312304637221166	89
0.8295058345774367	90
0.8277847836770782	91
0.8260673035969336	92
0.8243533869282986	93
0.8226430262778408	94
0.8209362142675668	95
0.8192329435347916	96
0.8175332067321057	97
0.8158369965273445	98
0.8141443056035557	99
0.8124551266589681	100
